"~id","~start_node_id","~end_node_id","~relationship_type","split","evidence","sentence_id","evidence_source","confidence","document","is_revised","relation_name","relation_id"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157431701303984908","4:94d2b4d1-0616-4f97-90b3-3538986833d7:780","4:94d2b4d1-0616-4f97-90b3-3538986833d7:760","COUNTRY_OF_CITIZENSHIP","train_revised","['Fudbalski klub Sarajevo ( ) is a Bosnian professional football club based in Sarajevo ','the capital city of Bosnia and Herzegovina and is one of the most successful clubs in the country .','Founded on 24 October 1946 ','FK Sarajevo was the most successful club from SR Bosnia in former SFR Yugoslavia ','winning two Yugoslav First League titles ','being runners - up on two other occasions and finishing 6th in that competition 's all - time table .','FK Sarajevo was the only major football club founded by the post - war Yugoslav authorities in the city of Sarajevo .','After Bosnia and Herzegovina gained independence from Yugoslavia ','FK Sarajevo became one the country 's biggest ambassadors ','departing on a large world tour during the Bosnian War with the goal of gaining international support for the country 's cause .','Today ','FK Sarajevo is one of the most prominent members of the Premier League of Bosnia and Herzegovina ','where it has won three Bosnian championships ','five Bosnian Cups and one Bosnian Supercup .','It is ranked first in the Premier League of Bosnia and Herzegovina all - time table and is the country 's most prominent representative in European competitions .','FK Sarajevo is the most popular football club in the country ','together with FK Željezničar ','with whom it shares a strong rivalry that manifests itself in the Sarajevo derby .','The club plays its home matches at the Asim Ferhatović Hase Stadium ','named after legendary club striker Asim Ferhatović .']","['0','1','3','5','6','8','9','10']","annotated",1,"FK Sarajevo","true","country of citizenship","P27"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152944594351031052","4:94d2b4d1-0616-4f97-90b3-3538986833d7:780","4:94d2b4d1-0616-4f97-90b3-3538986833d7:757","MEMBER_OF","train_revised","[]","[]","unresolved_multihop",1,"FK Sarajevo","true","member of","P463"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152935798258008847","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:8403","CONTINENT","dev_revised","[]","[]","unresolved_multihop",1,"East Asia Economic Caucus","true","continent","P30"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6937818315708450271","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:17887","MEMBER_OF","dev_revised","[]","[]","unresolved_multihop",1,"East Asia Economic Caucus","true","member of","P463"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:6928811116453710065","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:18673","MEMBER_OF","dev_revised","['The East Asia Economic Caucus ( EAEC ) or East Asia Economic Group ( EAEG ) was a regional free trade zone ( FTA ) proposed in 1997 by Malaysian Prime Minister Dr. Mahathir bin Mohamad and encompasses the Association of Southeast Asian Nations ( ASEAN ) member states ','China ','Japan ','and the Republic of Korea .']","['0']","inferred_cooccurrence",1,"East Asia Economic Caucus","true","member of","P463"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152955589467308815","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:38145","HEAD_OF_GOVERNMENT","dev_revised","['The East Asia Economic Caucus ( EAEC ) or East Asia Economic Group ( EAEG ) was a regional free trade zone ( FTA ) proposed in 1997 by Malaysian Prime Minister Dr. Mahathir bin Mohamad and encompasses the Association of Southeast Asian Nations ( ASEAN ) member states ','China ','Japan ','and the Republic of Korea .']","['0']","inferred_cooccurrence",1,"East Asia Economic Caucus","true","head of government","P6"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152957788490564367","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2290","CAPITAL","train_revised","[]","[]","unresolved_multihop",1,"Rapid Penang","true","capital","P36"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1179948599929209615","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2282","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Rapid Penang ( styled as rapidPenang ) is a public bus brand in the State of Penang ','Malaysia .']","['0']","annotated",1,"Rapid Penang","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1184452199556580111","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2282","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Straits Quay is a shopping mall - cum - marina in George Town ','Penang ','Malaysia .']","['0']","annotated",1,"Straits Quay","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1175445000301839119","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2285","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Rapid Penang ( styled as rapidPenang ) is a public bus brand in the State of Penang ','Malaysia .','Formed as a subsidiary of Prasarana Malaysia in 2007 ','to date it is the main public transport operator within Penang ; its bus network serves commuters within Greater Penang ','including the neighbouring towns in Kedah and Perak .']","['0','1']","annotated",1,"Rapid Penang","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1186703999370265359","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2285","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Adapted from the 1966 novel ( No Harvest But a Thorn ) ','by Malaysian author Shahnon Ahmad ','which is set in the Malaysian state of Kedah ','Rice People is the story of a rural family in post - Khmer Rouge Cambodia ','struggling to bring in a single season 's rice crop .']","['1']","annotated",1,"Rice People","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1182200399742894863","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2286","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Rapid Penang ( styled as rapidPenang ) is a public bus brand in the State of Penang ','Malaysia .','Formed as a subsidiary of Prasarana Malaysia in 2007 ','to date it is the main public transport operator within Penang ; its bus network serves commuters within Greater Penang ','including the neighbouring towns in Kedah and Perak .']","['0','1']","annotated",1,"Rapid Penang","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1177696800115524367","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","4:94d2b4d1-0616-4f97-90b3-3538986833d7:2290","CONTAINS_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Rapid Penang was the second public transportation firm established by Prasarana Malaysia ','a corporate body owned by the Malaysian federal government to manage urban public transportation .','The first was Rapid KL in 2004 ','which now encompasses public bus ','LRT and monorail services within Kuala Lumpur and the greater Klang Valley .']","['2','3']","annotated",1,"Rapid Penang","true","contains administrative territorial entity","P150"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157431701303984913","4:94d2b4d1-0616-4f97-90b3-3538986833d7:785","4:94d2b4d1-0616-4f97-90b3-3538986833d7:783","COUNTRY_OF_CITIZENSHIP","train_revised","['Since December 2013 ','FK Sarajevo is run by Malaysian businessman ','investor and former Chairman of Berjaya Group ','Vincent Tan .']","['12']","annotated",1,"FK Sarajevo","true","country of citizenship","P27"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157428402769101586","4:94d2b4d1-0616-4f97-90b3-3538986833d7:786","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['Collins Street is a major street in the centre of Melbourne ','Victoria in Australia .']","['0']","annotated",1,"Collins Street, Melbourne","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1161933101908099858","4:94d2b4d1-0616-4f97-90b3-3538986833d7:786","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Collins Street is a major street in the centre of Melbourne ','Victoria in Australia .']","['0']","annotated",1,"Collins Street, Melbourne","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1159681302094414610","4:94d2b4d1-0616-4f97-90b3-3538986833d7:786","4:94d2b4d1-0616-4f97-90b3-3538986833d7:236","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Collins Street is a major street in the centre of Melbourne ','Victoria in Australia .']","['0']","inferred_cooccurrence",1,"Collins Street, Melbourne","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1157429502280729362","4:94d2b4d1-0616-4f97-90b3-3538986833d7:786","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","LOCATED_IN_THE_ADMINISTRATIVE_TERRITORIAL_ENTITY","train_revised","['Collins Street is a major street in the centre of Melbourne ','Victoria in Australia .']","['0']","annotated",1,"Collins Street, Melbourne","true","located in the administrative territorial entity","P131"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152939096792892179","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:898","LOCATED_IN_OR_NEXT_TO_BODY_OF_WATER","train_revised","[]","[]","unresolved_multihop",1,"Cleft of the Rock Light","true","located in or next to body of water","P206"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1152955589467308819","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:40087","HEAD_OF_GOVERNMENT","dev_revised","[]","[]","unresolved_multihop",1,"Electoral district of Frankston East","true","head of government","P6"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1164216787558990611","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:236","CAPITAL","train_revised","['Serpentine is a town in north west Victoria ','Australia .','Located on the Loddon Valley Highway ','the town is 201 kilometres north west of the state capital ','Melbourne and 51 kilometres north west of the regional centre ','Bendigo .']","['0','1']","annotated",1,"Serpentine, Victoria","true","capital","P36"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1166468587372675859","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:236","CAPITAL","train_revised","['Boisdale is 176   km east of Australia 's second largest city ','Melbourne ','the capital of Victoria .']","['5']","annotated",1,"Boisdale, Victoria","true","capital","P36"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1168720387186361107","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:236","CAPITAL","train_revised","['The state capital ','Melbourne ','has the most extensive freeway network in Australia .']","['3']","annotated",1,"Roads in Victoria","true","capital","P36"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1170972187000046355","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:236","CAPITAL","train_revised","[]","[]","unresolved_multihop",1,"Robert McDougall","true","capital","P36"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1164239877303173907","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:4511","LEGISLATIVE_BODY","dev_revised","['Electoral district of Frankston East was an electoral district of the Legislative Assembly in the Australian state of Victoria .']","['0']","annotated",1,"Electoral district of Frankston East","true","legislative body","P194"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1161988077489488659","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:21230","LEGISLATIVE_BODY","train_revised","['Robert McDougall ( 16 April 1813 – 25 June 1887 ) was a cattle breeder and politician in colonial Victoria ','a member of the Victorian Legislative Assembly .']","['0']","inferred_cooccurrence",1,"Robert McDougall","true","legislative body","P194"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1159736277675803411","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:23137","LEGISLATIVE_BODY","train_revised","['The Division of Calwell is an Australian Electoral Division in the state of Victoria .']","['0']","annotated",1,"Division of Calwell","true","legislative body","P194"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1011","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['Collins Street is a major street in the centre of Melbourne ','Victoria in Australia .']","['0']","annotated",1,"Collins Street, Melbourne","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1060","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['Fawkner railway station is located on the Upfield line in Victoria ','Australia .']","['0']","annotated",1,"Fawkner railway station","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1132","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['Serpentine is a town in north west Victoria ','Australia .']","['0']","annotated",1,"Serpentine, Victoria","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1154","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['myki ( ) is a reloadable contactless smartcard ticketing system used on public transport in Victoria ','Australia .']","['0']","annotated",1,"Myki","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1188","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['Boisdale is a town in the Central Gippsland region of Victoria ','Australia ','located on Briagolong Road ','north of Maffra ','in the Shire of Wellington .','Boisdale is 176   km east of Australia 's second largest city ','Melbourne ','the capital of Victoria .']","['0','5']","annotated",1,"Boisdale, Victoria","true","country","P17"
"5:94d2b4d1-0616-4f97-90b3-3538986833d7:1288","4:94d2b4d1-0616-4f97-90b3-3538986833d7:787","4:94d2b4d1-0616-4f97-90b3-3538986833d7:49","COUNTRY","train_revised","['Traralgon ( ) is a city located in the east of the Latrobe Valley in the Gippsland region of Victoria ','Australia .']","['0']","annotated",1,"Traralgon","true","country","P17"
