"~id","~labels","aliases","name","id","type"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32252","LOC;ZEntity","['Midtown Manhattan']","Midtown Manhattan","Midtown Manhattan::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32302","LOC;ZEntity","['Tauern']","Tauern","Tauern::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32319","ORG;ZEntity","['24th United States Congress']","24th United States Congress","24th United States Congress::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32324","LOC;ZEntity","['State of Texas']","State of Texas","State of Texas::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32382","LOC;ZEntity","['Greater Manchester']","Greater Manchester","Greater Manchester::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32383","LOC;ZEntity","['North West England']","North West England","North West England::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32384","ORG;ZEntity","['Westminster Parliament']","Westminster Parliament","Westminster Parliament::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32546","LOC;ZEntity","['Hindi']","Hindi","Hindi::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32602","LOC;ZEntity","['Shinagawa']","Shinagawa","Shinagawa::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32636","LOC;ZEntity","['NE']","NE","NE::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32655","LOC;ZEntity","['Abitibi-Témiscamingue Administrative Region']","Abitibi-Témiscamingue Administrative Region","Abitibi-Témiscamingue Administrative Region::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32725","LOC;ZEntity","['Baden-Württemberg']","Baden-Württemberg","Baden-Württemberg::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32732","ORG;ZEntity","['European Council of Ministers']","European Council of Ministers","European Council of Ministers::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32746","PER;ZEntity","['Juan Carlos I']","Juan Carlos I","Juan Carlos I::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32747","PER;ZEntity","['Umberto II']","Umberto II","Umberto II::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:32804","LOC;ZEntity","['western Hunterdon County']","western Hunterdon County","western Hunterdon County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33012","TIME;ZEntity","['20 May 1746']","20 May 1746","20 May 1746::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33059","LOC;ZEntity","['Eastern Panhandle']","Eastern Panhandle","Eastern Panhandle::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33070","ORG;ZEntity","['Group of 7']","Group of 7","Group of 7::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33071","ORG;ZEntity","['G8']","G8","G8::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33073","ORG;ZEntity","['AXA']","AXA","AXA::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33111","ORG;ZEntity","['United Nations Organization']","United Nations Organization","United Nations Organization::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33141","LOC;ZEntity","['Australian Capital Territory']","Australian Capital Territory","Australian Capital Territory::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33250","ORG;ZEntity","['Convention','National Convention']","Convention","Convention::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33275","ORG;ZEntity","['Lower Canada']","Lower Canada","Lower Canada::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33280","ORG;ZEntity","['Legislative Assembly of Canada']","Legislative Assembly of Canada","Legislative Assembly of Canada::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33302","LOC;ZEntity","['Rhineland-Palatinate']","Rhineland-Palatinate","Rhineland-Palatinate::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33342","PER;ZEntity","['Petr Braiko']","Petr Braiko","Petr Braiko::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33345","LOC;ZEntity","['Sydir Kovpak']","Sydir Kovpak","Sydir Kovpak::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33348","PER;ZEntity","['Sydir Kovpak']","Sydir Kovpak","Sydir Kovpak::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33349","PER;ZEntity","['Semyon Rudnev']","Semyon Rudnev","Semyon Rudnev::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33350","PER;ZEntity","['Pyotr Vershigora']","Pyotr Vershigora","Pyotr Vershigora::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33394","LOC;ZEntity","['Commonwealth of Virginia']","Commonwealth of Virginia","Commonwealth of Virginia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33445","ORG;ZEntity","['Royal Canadian Air Force']","Royal Canadian Air Force","Royal Canadian Air Force::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33457","PER;ZEntity","['Mukherjee','Pranab Mukherjee']","Mukherjee","Mukherjee::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33458","PER;ZEntity","['Rajiv Gandhi']","Rajiv Gandhi","Rajiv Gandhi::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33481","ORG;ZEntity","['Verkehrsverbund Berlin - Brandenburg']","Verkehrsverbund Berlin - Brandenburg","Verkehrsverbund Berlin - Brandenburg::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33484","LOC;ZEntity","['West Dorset']","West Dorset","West Dorset::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33527","LOC;ZEntity","['British Islands']","British Islands","British Islands::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33545","LOC;ZEntity","['Moreton Bay']","Moreton Bay","Moreton Bay::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33546","LOC;ZEntity","['South East Queensland']","South East Queensland","South East Queensland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33568","ORG;ZEntity","['Billboard Magazine']","Billboard Magazine","Billboard Magazine::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33599","MISC;ZEntity","['Billboards']","Billboards","Billboards::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33617","LOC;ZEntity","['SA']","SA","SA::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33672","LOC;ZEntity","['South Texas']","South Texas","South Texas::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33866","LOC;ZEntity","['Boyd County']","Boyd County","Boyd County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33870","LOC;ZEntity","['WV - KY - OH']","WV - KY - OH","WV - KY - OH::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33883","MISC;ZEntity","['Latin','Latin Language']","Latin Language","Latin Language::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:33886","LOC;ZEntity","['Lazio']","Lazio","Lazio::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34002","LOC;ZEntity","['Antioquia']","Antioquia","Antioquia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34006","LOC;ZEntity","['Medellín']","Medellín","Medellín::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34009","LOC;ZEntity","['Caldas']","Caldas","Caldas::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34060","LOC;ZEntity","['Andalusia']","Andalusia","Andalusia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34187","LOC;ZEntity","['Manipur']","Manipur","Manipur::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34188","LOC;ZEntity","['Chin State']","Chin State","Chin State::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34245","TIME;ZEntity","['April 1861']","April 1861","April 1861::TIME","TIME"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34270","LOC;ZEntity","['Girona']","Girona","Girona::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34317","PER;ZEntity","['Harry Gordon Lawrence','Harry Lawrence','Lawrence']","Lawrence","Lawrence::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34377","LOC;ZEntity","['Eastern Front of World War II']","Eastern Front of World War II","Eastern Front of World War II::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34407","LOC;ZEntity","['Dark Sky Community','Idaho']","Idaho","Idaho::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34422","LOC;ZEntity","['Provence-Alpes-Côte d'Azur']","Provence-Alpes-Côte d'Azur","Provence-Alpes-Côte d'Azur::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34431","PER;ZEntity","['Haakon Steen Lie','Lie']","Lie","Lie::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34445","LOC;ZEntity","['Troms']","Troms","Troms::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34531","LOC;ZEntity","['Lincoln County']","Lincoln County","Lincoln County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34532","LOC;ZEntity","['Monhegan']","Monhegan","Monhegan::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34533","LOC;ZEntity","['Hibberts Gore']","Hibberts Gore","Hibberts Gore::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34588","LOC;ZEntity","['Roppongi']","Roppongi","Roppongi::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34589","LOC;ZEntity","['Minato']","Minato","Minato::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34645","MISC;ZEntity","['Great Patriotic War']","Great Patriotic War","Great Patriotic War::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34646","MISC;ZEntity","['Battle of Stalingrad']","Battle of Stalingrad","Battle of Stalingrad::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34711","LOC;ZEntity","['The Shire','The Shire of Livingstone','The shire','the Shire','the shire']","The Shire of Livingstone","The Shire of Livingstone::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34712","LOC;ZEntity","['Capricornia','Central Queensland']","Capricornia","Capricornia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34713","LOC;ZEntity","['Rockhampton']","Rockhampton","Rockhampton::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34715","LOC;ZEntity","['Rockhampton Region']","Rockhampton Region","Rockhampton Region::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34789","LOC;ZEntity","['American Old West']","American Old West","American Old West::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34973","LOC;ZEntity","['Salzburg']","Salzburg","Salzburg::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34992","LOC;ZEntity","['Nunavik']","Nunavik","Nunavik::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:34994","LOC;ZEntity","['Fermont']","Fermont","Fermont::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35143","PER;ZEntity","['Arthur Meighen']","Arthur Meighen","Arthur Meighen::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35196","ORG;ZEntity","['Illinois General Assembly']","Illinois General Assembly","Illinois General Assembly::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35217","PER;ZEntity","['Crumpacker','Shepard J. Crumpacker Jr.']","Crumpacker","Crumpacker::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35224","ORG;ZEntity","['the United States Army Air Corps']","the United States Army Air Corps","the United States Army Air Corps::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35269","PER;ZEntity","['Adamantios Androutsopoulos','Androutsopoulos']","Androutsopoulos","Androutsopoulos::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35274","LOC;ZEntity","['Messenia']","Messenia","Messenia::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35278","PER;ZEntity","['Papadopoulos']","Papadopoulos","Papadopoulos::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35336","ORG;ZEntity","['110th Congress']","110th Congress","110th Congress::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35411","LOC;ZEntity","['Principality of Asturias']","Principality of Asturias","Principality of Asturias::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35412","LOC;ZEntity","['Zamora']","Zamora","Zamora::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35415","LOC;ZEntity","['Asturias']","Asturias","Asturias::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35453","LOC;ZEntity","['Hope Island']","Hope Island","Hope Island::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35625","LOC;ZEntity","['Rosarito Beach Municipality']","Rosarito Beach Municipality","Rosarito Beach Municipality::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35696","PER;ZEntity","['Fiorello H. La Guardia']","Fiorello H. La Guardia","Fiorello H. La Guardia::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35699","PER;ZEntity","['Rudy Giuliani']","Rudy Giuliani","Rudy Giuliani::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35717","LOC;ZEntity","['Finistère']","Finistère","Finistère::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35781","PER;ZEntity","['José María Aznar']","José María Aznar","José María Aznar::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35819","LOC;ZEntity","['Kerala state']","Kerala state","Kerala state::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35869","LOC;ZEntity","['Jeju']","Jeju","Jeju::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35898","PER;ZEntity","['Clement Attlee']","Clement Attlee","Clement Attlee::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35934","MISC;ZEntity","['Capture of Jericho']","Capture of Jericho","Capture of Jericho::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35937","MISC;ZEntity","['Sinai and Palestine Campaign']","Sinai and Palestine Campaign","Sinai and Palestine Campaign::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35945","PER;ZEntity","['Edmund Allenby']","Edmund Allenby","Edmund Allenby::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35946","ORG;ZEntity","['British infantry']","British infantry","British infantry::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35947","ORG;ZEntity","['Australian light horse']","Australian light horse","Australian light horse::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35948","ORG;ZEntity","['New Zealand Mounted Rifles Brigades']","New Zealand Mounted Rifles Brigades","New Zealand Mounted Rifles Brigades::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35954","LOC;ZEntity","['Vidhan Sabha']","Vidhan Sabha","Vidhan Sabha::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35957","LOC;ZEntity","['Hisar Division']","Hisar Division","Hisar Division::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:35958","LOC;ZEntity","['Haryana']","Haryana","Haryana::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36011","PER;ZEntity","['Robertson','Wyndham Robertson']","Robertson","Robertson::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36013","ORG;ZEntity","['Virginia House of Delegates']","Virginia House of Delegates","Virginia House of Delegates::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36057","MISC;ZEntity","['Operation Blue Star']","Operation Blue Star","Operation Blue Star::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36069","LOC;ZEntity","['Wilhelminian Germany']","Wilhelminian Germany","Wilhelminian Germany::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36100","LOC;ZEntity","['the Punjab']","the Punjab","the Punjab::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36101","ORG;ZEntity","['Royal Garrison Artillery']","Royal Garrison Artillery","Royal Garrison Artillery::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36116","LOC;ZEntity","['Gujarat Sultanate']","Gujarat Sultanate","Gujarat Sultanate::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36198","LOC;ZEntity","['Newburgh']","Newburgh","Newburgh::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36230","MISC;ZEntity","['COM']","COM","COM::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36231","MISC;ZEntity","['COM+']","COM+","COM+::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36241","MISC;ZEntity","['Microsoft Exchange 2003']","Microsoft Exchange 2003","Microsoft Exchange 2003::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36270","LOC;ZEntity","['Extremadura']","Extremadura","Extremadura::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36275","LOC;ZEntity","['South Bronx']","South Bronx","South Bronx::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36354","PER;ZEntity","['Michael Bloomberg']","Michael Bloomberg","Michael Bloomberg::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36366","PER;ZEntity","['Bill de Blasio']","Bill de Blasio","Bill de Blasio::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36369","LOC;ZEntity","['Labrador']","Labrador","Labrador::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36388","LOC;ZEntity","['Akershus']","Akershus","Akershus::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36422","LOC;ZEntity","['Tarlac']","Tarlac","Tarlac::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36424","ORG;ZEntity","['Malolos Congress']","Malolos Congress","Malolos Congress::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36427","ORG;ZEntity","['Legislature','Philippine Legislature']","Philippine Legislature","Philippine Legislature::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36472","LOC;ZEntity","['Ontarians']","Ontarians","Ontarians::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36536","LOC;ZEntity","['Steuben']","Steuben","Steuben::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36537","LOC;ZEntity","['Oneida County']","Oneida County","Oneida County::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36570","MISC;ZEntity","['Nivelle offensives']","Nivelle offensives","Nivelle offensives::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36598","LOC;ZEntity","['District of Saskatchewan']","District of Saskatchewan","District of Saskatchewan::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36641","ORG;ZEntity","['Legislative Council','Legislative Council of Ceylon']","Legislative Council","Legislative Council::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36667","LOC;ZEntity","['Greater Western Sydney']","Greater Western Sydney","Greater Western Sydney::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36668","MISC;ZEntity","['Battle class']","Battle class","Battle class::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36669","ORG;ZEntity","['British Royal Navy','RN']","British Royal Navy","British Royal Navy::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36670","ORG;ZEntity","['RAN','Royal Australian Navy']","RAN","RAN::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36671","MISC;ZEntity","['Seven Battles']","Seven Battles","Seven Battles::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36672","ORG;ZEntity","['British Pacific Fleet']","British Pacific Fleet","British Pacific Fleet::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36802","PER;ZEntity","['Jan Smuts','Smuts']","Smuts","Smuts::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36803","ORG;ZEntity","['British Commonwealth','Commonwealth']","British Commonwealth","British Commonwealth::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36812","PER;ZEntity","['Neil Smuts']","Neil Smuts","Neil Smuts::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:36948","PER;ZEntity","['Rudolf Hess']","Rudolf Hess","Rudolf Hess::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37021","ORG;ZEntity","['Lark Force']","Lark Force","Lark Force::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37023","LOC;ZEntity","['New Britain']","New Britain","New Britain::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37024","LOC;ZEntity","['New Ireland']","New Ireland","New Ireland::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37025","PER;ZEntity","['John Scanlan']","John Scanlan","John Scanlan::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37027","LOC;ZEntity","['Kavieng']","Kavieng","Kavieng::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37028","MISC;ZEntity","['SS Katoomba']","SS Katoomba","SS Katoomba::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37029","MISC;ZEntity","['MV Neptuna']","MV Neptuna","MV Neptuna::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37030","MISC;ZEntity","['HMAT Zealandia']","HMAT Zealandia","HMAT Zealandia::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37031","ORG;ZEntity","['Imperial Japanese Army']","Imperial Japanese Army","Imperial Japanese Army::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37034","MISC;ZEntity","['USS Sturgeon']","USS Sturgeon","USS Sturgeon::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37054","LOC;ZEntity","['West Virginia Route 28']","West Virginia Route 28","West Virginia Route 28::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37211","LOC;ZEntity","['Rottnest Island']","Rottnest Island","Rottnest Island::LOC","LOC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37501","ORG;ZEntity","['CBBC','Children 's BBC']","CBBC","CBBC::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37506","ORG;ZEntity","['BBC HD']","BBC HD","BBC HD::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37508","ORG;ZEntity","['CBBC HD']","CBBC HD","CBBC HD::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37510","ORG;ZEntity","['BBC Alba']","BBC Alba","BBC Alba::ORG","ORG"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37597","PER;ZEntity","['Weng','Will Weng']","Weng","Weng::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37647","PER;ZEntity","['Frise','James Llewellyn ' Jimmy ' Frise']","Frise","Frise::PER","PER"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37661","MISC;ZEntity","['MSA','MSAs','metropolitan statistical area']","MSA","MSA::MISC","MISC"
"4:94d2b4d1-0616-4f97-90b3-3538986833d7:37784","PER;ZEntity","['Brightman','Samuel C. Brightman']","Brightman","Brightman::PER","PER"
