id,name,type,aliases
Envigado Futbol Club::ORG,Envigado Futbol Club,ORG,"[""Envigado Futbol Club""]"
Wangusa::PER,Wangusa,PER,"[""Ayeta Anne Wangusa"", ""Wangusa""]"
9 September 1971::TIME,9 September 1971,TIME,"[""9 September 1971""]"
FEMRITE::ORG,FEMRITE,ORG,"[""FEMRITE"", ""Uganda Women Writers Association""]"
Memoirs of a Mother::MISC,Memoirs of a Mother,MISC,"[""Memoirs of a Mother""]"
African Writers Trust::ORG,African Writers Trust,ORG,"[""African Writers Trust""]"
Tears of Hope : A Collection of Short Stories by Ugandan Rural Women::MISC,Tears of Hope : A Collection of Short Stories by Ugandan Rural Women,MISC,"[""Tears of Hope : A Collection of Short Stories by Ugandan Rural Women""]"
Violet Barungi::PER,Violet Barungi,PER,"[""Violet Barungi""]"
Toronto Coach Terminal::LOC,Toronto Coach Terminal,LOC,"[""Gray Coach Terminal"", ""Toronto Coach Terminal""]"
610 Bay Street::LOC,610 Bay Street,LOC,"[""610 Bay Street""]"
Toronto Coach Terminal Inc.::ORG,Toronto Coach Terminal Inc.,ORG,"[""Toronto Coach Terminal Inc.""]"
TTC::ORG,TTC,ORG,"[""TTC"", ""Toronto Transit Commission""]"
"July 8, 2012::TIME","July 8, 2012",TIME,"[""July 8, 2012""]"
Coach Canada::ORG,Coach Canada,ORG,"[""Coach Canada""]"
Greyhound Canada::ORG,Greyhound Canada,ORG,"[""Greyhound Canada""]"
Art Deco::MISC,Art Deco,MISC,"[""Art Deco""]"
Gray Coach::ORG,Gray Coach,ORG,"[""Gray Coach""]"
Gray Line Terminal::LOC,Gray Line Terminal,LOC,"[""Gray Line Terminal""]"
Kozhikodan::PER,Kozhikodan,PER,"[""K. Appukuttan Nair"", ""Kozhikodan""]"
Mathrubhumi::MISC,Mathrubhumi,MISC,"[""Mathrubhumi""]"
Chandrika::MISC,Chandrika,MISC,"[""Chandrika""]"
Mathrubhumi Illustrated Weekly::MISC,Mathrubhumi Illustrated Weekly,MISC,"[""Mathrubhumi Illustrated Weekly""]"
Cynic::PER,Cynic,PER,"[""Cynic""]"
Nadirsha::PER,Nadirsha,PER,"[""Nadirsha"", ""TMP Nedungadi""]"
Kerala State Film Award for Best Book on Cinema::MISC,Kerala State Film Award for Best Book on Cinema,MISC,"[""Kerala State Film Award for Best Book on Cinema""]"
Chalathitraswadanam Engane::MISC,Chalathitraswadanam Engane,MISC,"[""Chalathitraswadanam Engane""]"
Humour::MISC,Humour,MISC,"[""Humour""]"
Padachonikku Salam::MISC,Padachonikku Salam,MISC,"[""Padachonikku Salam""]"
20 January 2007::TIME,20 January 2007,TIME,"[""20 January 2007""]"
Kozhikodan Smaraka Samiti::MISC,Kozhikodan Smaraka Samiti,MISC,"[""Kozhikodan Smaraka Samiti""]"
Kozhikodan Puraskaram::MISC,Kozhikodan Puraskaram,MISC,"[""Kozhikodan Puraskaram""]"
Bill Dance Outdoors::MISC,Bill Dance Outdoors,MISC,"[""Bill Dance Outdoors""]"
Bill Dance::PER,Bill Dance,PER,"[""Bill Dance""]"
Channel catfish::MISC,Channel catfish,MISC,"[""Channel catfish""]"
Bluegill::MISC,Bluegill,MISC,"[""Bluegill""]"
half - hour::TIME,half - hour,TIME,"[""half - hour""]"
Terry Bradshaw::PER,Terry Bradshaw,PER,"[""Terry Bradshaw""]"
Hank Williams::PER,Hank Williams,PER,"[""Hank Williams""]"
Mel Tillis::PER,Mel Tillis,PER,"[""Mel Tillis""]"
Jerry Reed::PER,Jerry Reed,PER,"[""Jerry Reed""]"
The Nashville Network::ORG,The Nashville Network,ORG,"[""Spike TV"", ""The Nashville Network""]"
Outdoor Life Network::ORG,Outdoor Life Network,ORG,"[""NBCSN"", ""Outdoor Life Network""]"
Tony McClure::PER,Tony McClure,PER,"[""Tony McClure""]"
Algarrobo::LOC,Algarrobo,LOC,"[""Algarrobo""]"
Málaga::LOC,Málaga,LOC,"[""Málaga""]"
Andalusia::LOC,Andalusia,LOC,"[""Andalusia""]"
La Axarquía::LOC,La Axarquía,LOC,"[""La Axarquía""]"
32 kilometers::NUM,32 kilometers,NUM,"[""32 kilometers""]"
Arenas::LOC,Arenas,LOC,"[""Arenas""]"
Sayalonga::LOC,Sayalonga,LOC,"[""Sayalonga""]"
Vélez - Málaga::LOC,Vélez - Málaga,LOC,"[""Vélez - Málaga""]"
86 meters::NUM,86 meters,NUM,"[""86 meters""]"
3.5 kilometers::NUM,3.5 kilometers,NUM,"[""3.5 kilometers""]"
Algarrobo Costa::LOC,Algarrobo Costa,LOC,"[""Algarrobo Costa""]"
Mezquitilla::LOC,Mezquitilla,LOC,"[""Mezquitilla""]"
Trayamar::LOC,Trayamar,LOC,"[""Trayamar""]"
Algarrobeños::ORG,Algarrobeños,ORG,"[""Algarrobeños""]"
9.73 km::NUM,9.73 km,NUM,"[""9.73   km""]"
639.16 inhabitants / km::NUM,639.16 inhabitants / km,NUM,"[""639.16 inhabitants / km""]"
Lin::PER,Lin,PER,"[""Lin"", ""Lin Youren""]"
"August 11 , 1938::TIME","August 11 , 1938",TIME,"[""August 11 , 1938""]"
"October 12 , 2013::TIME","October 12 , 2013",TIME,"[""October 12 , 2013""]"
Shanghai Conservatory of Music::ORG,Shanghai Conservatory of Music,ORG,"[""Conservatory"", ""Shanghai Conservatory of Music""]"
"August 11, 1938::TIME","August 11, 1938",TIME,"[""August 11, 1938""]"
Liu Shaochun::PER,Liu Shaochun,PER,"[""Liu Shaochun""]"
71::TIME,71,TIME,"[""71""]"
Liu Jingshao::PER,Liu Jingshao,PER,"[""Liu Jingshao""]"
Gu Meigeng::PER,Gu Meigeng,PER,"[""Gu Meigeng""]"
Shen Caonong::PER,Shen Caonong,PER,"[""Shen Caonong""]"
Wei Zhongle::PER,Wei Zhongle,PER,"[""Wei Zhongle""]"
Heilongjiang::LOC,Heilongjiang,LOC,"[""Heilongjiang""]"
Cultural Revolution::MISC,Cultural Revolution,MISC,"[""Cultural Revolution""]"
Kaltenbach::PER,Kaltenbach,PER,"[""Kaltenbach"", ""Rudolf Kaltenbach""]"
12 May 1842::TIME,12 May 1842,TIME,"[""12 May 1842""]"
21 November 1893::TIME,21 November 1893,TIME,"[""21 November 1893""]"
Freiburg i m Breisgau::LOC,Freiburg i m Breisgau,LOC,"[""Freiburg i m Breisgau""]"
Alfred Hegar::PER,Alfred Hegar,PER,"[""Alfred Hegar""]"
University of Giessen::ORG,University of Giessen,ORG,"[""University of Giessen""]"
Robert Michaelis von Olshausen::PER,Robert Michaelis von Olshausen,PER,"[""Robert Michaelis von Olshausen""]"
Austro - Prussian::MISC,Austro - Prussian,MISC,"[""Austro - Prussian""]"
Franco - Prussian Wars::MISC,Franco - Prussian Wars,MISC,"[""Franco - Prussian Wars""]"
Kaltenbachschema::MISC,Kaltenbachschema,MISC,"[""Kaltenbachschema""]"
Oleg Ivanovich Dahl::PER,Oleg Ivanovich Dahl,PER,"[""Oleg Dahl"", ""Oleg Ivanovich Dahl""]"
25 May 1941::TIME,25 May 1941,TIME,"[""25 May 1941""]"
3 March 1981::TIME,3 March 1981,TIME,"[""3 March 1981""]"
"Zhenya , Zhenechka and Katyusha::MISC","Zhenya , Zhenechka and Katyusha",MISC,"[""Zhenya , Zhenechka and Katyusha""]"
Chronicles of a Dive Bomber::MISC,Chronicles of a Dive Bomber,MISC,"[""Chronicles of a Dive Bomber""]"
"An Old , Old Tale::MISC","An Old , Old Tale",MISC,"[""An Old , Old Tale""]"
King Lear::MISC,King Lear,MISC,"[""King Lear""]"
On Thursday and Never Again::MISC,On Thursday and Never Again,MISC,"[""On Thursday and Never Again""]"
September Vacation::MISC,September Vacation,MISC,"[""September Vacation""]"
Uninvited Friend::MISC,Uninvited Friend,MISC,"[""Uninvited Friend""]"
Leonid Maryagin::PER,Leonid Maryagin,PER,"[""Leonid Maryagin""]"
Sovremennik Theatre::LOC,Sovremennik Theatre,LOC,"[""Sovremennik Theatre""]"
Malaia Bronnaia Theatre::LOC,Malaia Bronnaia Theatre,LOC,"[""Malaia Bronnaia Theatre""]"
61%::NUM,61%,NUM,"[""61%""]"
43%::NUM,43%,NUM,"[""43%""]"
"Canadian "" Oil Patch ""::MISC","Canadian "" Oil Patch """,MISC,"[""Canadian \"" Oil Patch \""""]"
Heatherly::PER,Heatherly,PER,"[""Christopher Wayne Heatherly"", ""Heatherly""]"
Club Penguin::MISC,Club Penguin,MISC,"[""Club Penguin""]"
Club Penguin::ORG,Club Penguin,ORG,"[""Club Penguin""]"
Lane Merrifield::PER,Lane Merrifield,PER,"[""Lane Merrifield""]"
Coins For Change::MISC,Coins For Change,MISC,"[""Coins For Change""]"
"September 7, 2016::TIME","September 7, 2016",TIME,"[""September 7, 2016""]"
Minions::MISC,Minions,MISC,"[""Minions""]"
Despicable Me::MISC,Despicable Me,MISC,"[""Despicable Me""]"
Monrovia::LOC,Monrovia,LOC,"[""Monrovia""]"
Royal Victorian Order::MISC,Royal Victorian Order,MISC,"[""Royal Victorian Order""]"
Royal Household::ORG,Royal Household,ORG,"[""Royal Household""]"
23 April 1896::TIME,23 April 1896,TIME,"[""23 April 1896""]"
Great Seal of the Realm::MISC,Great Seal of the Realm,MISC,"[""Great Seal of the Realm""]"
Knight Grand Cross::MISC,Knight Grand Cross,MISC,"[""GCVO"", ""Knight Grand Cross""]"
Knight Commander::MISC,Knight Commander,MISC,"[""KCVO"", ""Knight Commander""]"
Commander::MISC,Commander,MISC,"[""CVO"", ""Commander""]"
Member ( fourth class )::MISC,Member ( fourth class ),MISC,"[""LVO"", ""Lieutenant"", ""Member ( fourth class )""]"
Member ( fifth class )::MISC,Member ( fifth class ),MISC,"[""Member ( fifth class )"", ""Members""]"
MVO::MISC,MVO,MISC,"[""MVO""]"
Dames::MISC,Dames,MISC,"[""Dame"", ""Dames""]"
Dame Grand Cross::MISC,Dame Grand Cross,MISC,"[""Dame Grand Cross""]"
Dame Commander::MISC,Dame Commander,MISC,"[""DCVO"", ""Dame Commander""]"
Sir::MISC,Sir,MISC,"[""Sir""]"
Ivi Monteiro::PER,Ivi Monteiro,PER,"[""Ivi Monteiro"", ""Monteiro""]"
"November 16, 1984::TIME","November 16, 1984",TIME,"[""November 16, 1984""]"
2002 South American Games::MISC,2002 South American Games,MISC,"[""2002 South American Games""]"
South American Games::MISC,South American Games,MISC,"[""South American Games""]"
Belém::LOC,Belém,LOC,"[""Belém""]"
4×100-metre::NUM,4×100-metre,NUM,"[""4×100-metre""]"
200-metre::NUM,200-metre,NUM,"[""200-metre""]"
2003 World Aquatics Championships::MISC,2003 World Aquatics Championships,MISC,"[""2003 World Aquatics Championships""]"
50-metre::NUM,50-metre,NUM,"[""50-metre""]"
Santo Domingo::LOC,Santo Domingo,LOC,"[""Santo Domingo""]"
"May 9, 2004::TIME","May 9, 2004",TIME,"[""May 9, 2004""]"
Fabíola Molina::PER,Fabíola Molina,PER,"[""Fabíola Molina""]"
Mariana Katsuno::PER,Mariana Katsuno,PER,"[""Mariana Katsuno""]"
Rebeca Gusmão::PER,Rebeca Gusmão,PER,"[""Rebeca Gusmão""]"
Monteiro::LOC,Monteiro,LOC,"[""Monteiro""]"
Open tournament::MISC,Open tournament,MISC,"[""Open tournament""]"
Porto Alegre::LOC,Porto Alegre,LOC,"[""Porto Alegre""]"
MOU::MISC,MOU,MISC,"[""MOU"", ""memoranda of understanding""]"
66 million::NUM,66 million,NUM,"[""66 million""]"
179 million::NUM,179 million,NUM,"[""179 million""]"
80 million::NUM,80 million,NUM,"[""80 million""]"
226 million::NUM,226 million,NUM,"[""226 million""]"
46 million::NUM,46 million,NUM,"[""46 million""]"
67 million::NUM,67 million,NUM,"[""67 million""]"
84 million::NUM,84 million,NUM,"[""84 million""]"
South Haven::LOC,South Haven,LOC,"[""South Haven""]"
South Pier Lighthouse::LOC,South Pier Lighthouse,LOC,"[""South Pier Lighthouse""]"
North Branch Black River::LOC,North Branch Black River,LOC,"[""North Branch Black River""]"
Middle Branch Black River::LOC,Middle Branch Black River,LOC,"[""Middle Branch Black River""]"
South Branch Black River::LOC,South Branch Black River,LOC,"[""South Branch Black River""]"
Black River Drain::LOC,Black River Drain,LOC,"[""Black River Drain""]"
Leverich Drain::LOC,Leverich Drain,LOC,"[""Leverich Drain""]"
North State Road Drain::LOC,North State Road Drain,LOC,"[""North State Road Drain""]"
Clyde Township::LOC,Clyde Township,LOC,"[""Clyde Township""]"
Ganges Township::LOC,Ganges Township,LOC,"[""Ganges Township""]"
Allegan County::LOC,Allegan County,LOC,"[""Allegan County""]"
Little Bear Lake Drain::LOC,Little Bear Lake Drain,LOC,"[""Little Bear Lake Drain""]"
Melvin Creek::LOC,Melvin Creek,LOC,"[""Melvin Creek""]"
Lee Township::LOC,Lee Township,LOC,"[""Lee Township""]"
Van Buren County::LOC,Van Buren County,LOC,"[""Van Buren County""]"
Lower Jeptha Lake Drain::LOC,Lower Jeptha Lake Drain,LOC,"[""Lower Jeptha Lake Drain""]"
Black River Extension Drain::LOC,Black River Extension Drain,LOC,"[""Black River Extension Drain""]"
Columbia Township::LOC,Columbia Township,LOC,"[""Columbia Township""]"
Breedsville::LOC,Breedsville,LOC,"[""Breedsville""]"
Van Buren::LOC,Van Buren,LOC,"[""Van Buren""]"
Allegan::LOC,Allegan,LOC,"[""Allegan""]"
Neihsial::ORG,Neihsial,ORG,"[""Neihsial""]"
Churachandpur::LOC,Churachandpur,LOC,"[""Churachandpur""]"
Senapati::LOC,Senapati,LOC,"[""Senapati""]"
Chandel District::LOC,Chandel District,LOC,"[""Chandel District""]"
Tamenglong::LOC,Tamenglong,LOC,"[""Tamenglong""]"
Manipur::LOC,Manipur,LOC,"[""Manipur""]"
Chin State::LOC,Chin State,LOC,"[""Chin State""]"
Tibeto - Burman language::MISC,Tibeto - Burman language,MISC,"[""Tibeto - Burman language""]"
Vaiphei::MISC,Vaiphei,MISC,"[""Vaiphei""]"
Gangte::MISC,Gangte,MISC,"[""Gangte""]"
Vaiphei::LOC,Vaiphei,LOC,"[""Vaiphei""]"
Gangte::LOC,Gangte,LOC,"[""Gangte""]"
Paite::LOC,Paite,LOC,"[""Paite""]"
Thadou::LOC,Thadou,LOC,"[""Thadou""]"
Neihsial::MISC,Neihsial,MISC,"[""Neihsial""]"
Neihsiel::MISC,Neihsiel,MISC,"[""Neihsiel""]"
Neihsel::MISC,Neihsel,MISC,"[""Neihsel""]"
ZOUMI::MISC,ZOUMI,MISC,"[""ZOUMI""]"
KUKI::MISC,KUKI,MISC,"[""KUKI""]"
Jhum::MISC,Jhum,MISC,"[""Jhum""]"
Catacol::LOC,Catacol,LOC,"[""Catacol""]"
Isle of Arran::LOC,Isle of Arran,LOC,"[""Isle of Arran""]"
Lochranza::LOC,Lochranza,LOC,"[""Lochranza""]"
Glen Catacol::LOC,Glen Catacol,LOC,"[""Glen Catacol""]"
Twelve Apostles::MISC,Twelve Apostles,MISC,"[""Twelve Apostles""]"
Firth of Clyde::LOC,Firth of Clyde,LOC,"[""Firth of Clyde""]"
Yorkdale Bus Terminal::LOC,Yorkdale Bus Terminal,LOC,"[""Yorkdale Bus Terminal""]"
1 Yorkdale Road::LOC,1 Yorkdale Road,LOC,"[""1 Yorkdale Road""]"
Yorkdale Shopping Centre::LOC,Yorkdale Shopping Centre,LOC,"[""Yorkdale Shopping Centre""]"
Yorkdale::LOC,Yorkdale,LOC,"[""Yorkdale""]"
James Snow::PER,James Snow,PER,"[""James Snow""]"
March 1977::TIME,March 1977,TIME,"[""1977"", ""March 1977""]"
City of North York::LOC,City of North York,LOC,"[""City of North York""]"
Allen Road::LOC,Allen Road,LOC,"[""Allen Road""]"
Greater Toronto Area::LOC,Greater Toronto Area,LOC,"[""Greater Toronto Area""]"
GO Transit::ORG,GO Transit,ORG,"[""GO Transit""]"
Ontario Northland::ORG,Ontario Northland,ORG,"[""Ontario Northland""]"
Greyhound::ORG,Greyhound,ORG,"[""Greyhound""]"
"October 12, 1979::TIME","October 12, 1979",TIME,"[""October 12, 1979""]"
Toronto Airport Express::LOC,Toronto Airport Express,LOC,"[""Toronto Airport Express""]"
Pacific Western Transportation::ORG,Pacific Western Transportation,ORG,"[""Pacific Western Transportation""]"
Talpids::MISC,Talpids,MISC,"[""Talpidae"", ""Talpids""]"
moles::MISC,moles,MISC,"[""moles""]"
shrew moles::MISC,shrew moles,MISC,"[""shrew moles""]"
desmans::MISC,desmans,MISC,"[""desmans""]"
Eulipotyphla::MISC,Eulipotyphla,MISC,"[""Eulipotyphla""]"
Eocene::LOC,Eocene,LOC,"[""Eocene""]"
bad quarto::MISC,bad quarto,MISC,"[""Bad quartos"", ""bad quarto""]"
Henry V::MISC,Henry V,MISC,"[""Henry V""]"
The Merry Wives of Windsor::MISC,The Merry Wives of Windsor,MISC,"[""The Merry Wives of Windsor""]"
Hamlet::MISC,Hamlet,MISC,"[""Hamlet""]"
Peele::PER,Peele,PER,"[""Peele""]"
The Battle of Alcazar::MISC,The Battle of Alcazar,MISC,"[""The Battle of Alcazar""]"
Greene::PER,Greene,PER,"[""Greene""]"
Orlando Furioso::MISC,Orlando Furioso,MISC,"[""Orlando Furioso""]"
Sir Thomas More::MISC,Sir Thomas More,MISC,"[""Sir Thomas More""]"
Eric Sams::PER,Eric Sams,PER,"[""Eric Sams""]"
Jonathan Bate::PER,Jonathan Bate,PER,"[""Jonathan Bate""]"
twenty - first century::TIME,twenty - first century,TIME,"[""twenty - first century""]"
Bosbyshell::PER,Bosbyshell,PER,"[""Bosbyshell"", ""Oliver Christian Bosbyshell""]"
"January 3 , 1839::TIME","January 3 , 1839",TIME,"[""January 3 , 1839""]"
"August 1 , 1921::TIME","August 1 , 1921",TIME,"[""August 1 , 1921""]"
the United States Mint::ORG,the United States Mint,ORG,"[""the United States Mint""]"
April 1861::TIME,April 1861,TIME,"[""April 1861""]"
25th Pennsylvania Volunteer Regiment::ORG,25th Pennsylvania Volunteer Regiment,ORG,"[""25th Pennsylvania Volunteer Regiment""]"
48th Pennsylvania::ORG,48th Pennsylvania,ORG,"[""48th Pennsylvania""]"
Second Bull Run::MISC,Second Bull Run,MISC,"[""Second Bull Run""]"
Antietam::MISC,Antietam,MISC,"[""Antietam""]"
October 1864::TIME,October 1864,TIME,"[""October 1864""]"
Philadelphia Mint::ORG,Philadelphia Mint,ORG,"[""Philadelphia Mint""]"
Peace Sells ... but Who 's Buying::MISC,Peace Sells ... but Who 's Buying,MISC,"[""Peace Sells ... but Who 's Buying""]"
Megadeth::ORG,Megadeth,ORG,"[""Megadeth""]"
"September 19, 1986::TIME","September 19, 1986",TIME,"[""September 19, 1986""]"
Combat Records::ORG,Combat Records,ORG,"[""Combat Records""]"
Randy Burns::PER,Randy Burns,PER,"[""Randy Burns""]"
Paul Lani::PER,Paul Lani,PER,"[""Paul Lani""]"
Gar Samuelson::PER,Gar Samuelson,PER,"[""Gar Samuelson"", ""Samuelson""]"
Chris Poland::PER,Chris Poland,PER,"[""Chris Poland"", ""Poland""]"
The System Has Failed::MISC,The System Has Failed,MISC,"[""The System Has Failed""]"
Vic Rattlehead::MISC,Vic Rattlehead,MISC,"[""Vic Rattlehead""]"
United Nations Headquarters::LOC,United Nations Headquarters,LOC,"[""United Nations Headquarters""]"
Ed Repka::PER,Ed Repka,PER,"[""Ed Repka""]"
Robert Dimery::PER,Robert Dimery,PER,"[""Robert Dimery""]"
1001 Albums You Must Hear Before You Die::MISC,1001 Albums You Must Hear Before You Die,MISC,"[""1001 Albums You Must Hear Before You Die""]"
Top 500 Heavy Metal Albums of All Time::MISC,Top 500 Heavy Metal Albums of All Time,MISC,"[""Top 500 Heavy Metal Albums of All Time""]"
Dave Mustaine::PER,Dave Mustaine,PER,"[""Dave Mustaine""]"
L'Escala::LOC,L'Escala,LOC,"[""L'Escala"", ""La Escala""]"
Alt Empordà::LOC,Alt Empordà,LOC,"[""Alt Empordà""]"
Girona::LOC,Girona,LOC,"[""Girona""]"
Costa Brava::LOC,Costa Brava,LOC,"[""Costa Brava""]"
Gulf of Roses::LOC,Gulf of Roses,LOC,"[""Gulf of Roses""]"
Cala ( bay ) Montgó::LOC,Cala ( bay ) Montgó,LOC,"[""Cala ( bay ) Montgó""]"
GE-513 road::LOC,GE-513 road,LOC,"[""GE-513 road""]"
Pòsit Vell::LOC,Pòsit Vell,LOC,"[""Alfolí de la Sal"", ""Pòsit Vell""]"
seventeenth - century::TIME,seventeenth - century,TIME,"[""seventeenth - century""]"
Empúries::LOC,Empúries,LOC,"[""Empúries""]"
Phoenician::ORG,Phoenician,ORG,"[""Phoenician""]"
580 BC::TIME,580 BC,TIME,"[""580 BC""]"
Caterina Albert::PER,Caterina Albert,PER,"[""Caterina Albert"", ""Víctor Català""]"
The WB Television Network::ORG,The WB Television Network,ORG,"[""The WB"", ""The WB Television Network""]"
WB::ORG,WB,ORG,"[""WB"", ""WB Television Network""]"
"September 17, 2006::TIME","September 17, 2006",TIME,"[""September 17, 2006""]"
"September 5, 2006::TIME","September 5, 2006",TIME,"[""September 5, 2006""]"
January 1995::TIME,January 1995,TIME,"[""January 1995""]"
Tribune::ORG,Tribune,ORG,"[""Tribune"", ""Tribune Broadcasting""]"
Time Warner::ORG,Time Warner,ORG,"[""Time Warner""]"
12.5 percent::NUM,12.5 percent,NUM,"[""12.5 percent""]"
22 percent::NUM,22 percent,NUM,"[""22 percent""]"
Warner Bros. Television::ORG,Warner Bros. Television,ORG,"[""Warner"", ""Warner Bros."", ""Warner Bros. Television""]"
United Paramount Network::ORG,United Paramount Network,ORG,"[""United Paramount Network""]"
"September 18, 2006::TIME","September 18, 2006",TIME,"[""September 18, 2006""]"
KSWB-TV::ORG,KSWB-TV,ORG,"[""KSWB-TV""]"
XETV::ORG,XETV,ORG,"[""XETV""]"
Nicol::PER,Nicol,PER,"[""Nicol"", ""Stephen Nicol""]"
11 December 1961::TIME,11 December 1961,TIME,"[""11 December 1961""]"
1986 FIFA World Cup::MISC,1986 FIFA World Cup,MISC,"[""1986 FIFA World Cup""]"
Football League First Division::MISC,Football League First Division,MISC,"[""Football League First Division""]"
1984 European Cup::MISC,1984 European Cup,MISC,"[""1984 European Cup""]"
Notts County::ORG,Notts County,ORG,"[""Notts County""]"
Sheffield Wednesday::ORG,Sheffield Wednesday,ORG,"[""Sheffield Wednesday""]"
Doncaster Rovers::ORG,Doncaster Rovers,ORG,"[""Doncaster Rovers""]"
New England Revolution::ORG,New England Revolution,ORG,"[""New England Revolution""]"
MLS::ORG,MLS,ORG,"[""MLS""]"
ESPN FC::ORG,ESPN FC,ORG,"[""ESPN FC""]"
Old and New Dreams::ORG,Old and New Dreams,ORG,"[""Old and New Dreams""]"
Dewey Redman::PER,Dewey Redman,PER,"[""Dewey Redman"", ""Redman""]"
musette::MISC,musette,MISC,"[""musette""]"
Charlie Haden::PER,Charlie Haden,PER,"[""Charlie Haden"", ""Haden""]"
Don Cherry::PER,Don Cherry,PER,"[""Cherry"", ""Don Cherry""]"
Blackwell::PER,Blackwell,PER,"[""Blackwell"", ""Ed Blackwell""]"
Ornette Coleman::PER,Ornette Coleman,PER,"[""Coleman"", ""Ornette Coleman""]"
ECM::ORG,ECM,ORG,"[""ECM""]"
Playing::MISC,Playing,MISC,"[""Playing""]"
Black Saint::ORG,Black Saint,ORG,"[""Black Saint""]"
A Tribute to Blackwell::MISC,A Tribute to Blackwell,MISC,"[""A Tribute to Blackwell""]"
Lawrence::PER,Lawrence,PER,"[""Harry Gordon Lawrence"", ""Harry Lawrence"", ""Lawrence""]"
United Party::ORG,United Party,ORG,"[""United Party""]"
Progressive Party::ORG,Progressive Party,ORG,"[""PP"", ""Party"", ""Progressive Party""]"
Jan Smuts::PER,Jan Smuts,PER,"[""Jan Smuts""]"
43::TIME,43,TIME,"[""43""]"
June 1948::TIME,June 1948,TIME,"[""June 1948""]"
1945-June 1948::TIME,1945-June 1948,TIME,"[""1945-June 1948""]"
Progressive MPs::ORG,Progressive MPs,ORG,"[""Progressive MPs""]"
Helen Suzman::PER,Helen Suzman,PER,"[""Helen Suzman""]"
1961 General Election::MISC,1961 General Election,MISC,"[""1961 General Election""]"
Jan Steytler::PER,Jan Steytler,PER,"[""Jan Steytler""]"
December 1970::TIME,December 1970,TIME,"[""December 1970""]"
Colin Eglin::PER,Colin Eglin,PER,"[""Colin Eglin""]"
February 1971::TIME,February 1971,TIME,"[""February 1971""]"
Mit Gas::MISC,Mit Gas,MISC,"[""Mit Gas""]"
Tomahawk::ORG,Tomahawk,ORG,"[""Tomahawk""]"
"May 6 , 2003::TIME","May 6 , 2003",TIME,"[""May 6 , 2003""]"
Ipecac Recordings::ORG,Ipecac Recordings,ORG,"[""Ipecac Recordings""]"
VG - lista::MISC,VG - lista,MISC,"[""VG - lista""]"
Billboard Independent Albums::MISC,Billboard Independent Albums,MISC,"[""Billboard Independent Albums""]"
Tool::ORG,Tool,ORG,"[""Tool""]"
Tomahawk::MISC,Tomahawk,MISC,"[""Tomahawk""]"
Melvins::ORG,Melvins,ORG,"[""Melvins""]"
Skeleton Key::ORG,Skeleton Key,ORG,"[""Skeleton Key""]"
Dälek::ORG,Dälek,ORG,"[""Dälek""]"
Led Zeppelin::ORG,Led Zeppelin,ORG,"[""Led Zeppelin""]"
Street Mobster::MISC,Street Mobster,MISC,"[""Street Mobster""]"
Kinji Fukasaku::PER,Kinji Fukasaku,PER,"[""Kinji Fukasaku""]"
Bunta Sugawara::PER,Bunta Sugawara,PER,"[""Bunta Sugawara"", ""Sugawara""]"
Noboru Ando::PER,Noboru Ando,PER,"[""Noboru Ando""]"
Toei::ORG,Toei,ORG,"[""Toei""]"
Gendai Yakuza::MISC,Gendai Yakuza,MISC,"[""Gendai Yakuza""]"
Kawasaki::LOC,Kawasaki,LOC,"[""Kawasaki""]"
